0, 0, 6.129562422884401e-7
0, 1, 5.472710790954517e-7
0, 2, 1.3138110227145945e-6
0, 3, 1.9940885042789626e-6
0, 4, 1.9579095947821174e-6
0, 5, 3.2172237381740144e-7
0, 6, 9.067621326536786e-7
0, 7, 7.672125363056152e-6
0, 8, 2.1772480813281494e-6
0, 9, 1.2293595892592019e-5
0, 10, 0.0019385256774910684
0, 11, 0.0016692030658705043
0, 12, 0.0008016081622632933
0, 13, 0.001102347230312982
0, 14, 6.669736142133602e-5
0, 15, 0.0003194995435123692
0, 16, 0.0006635184663932025
0, 17, 3.925623388652954e-5
0, 18, 9.001043036438968e-6
0, 19, 1.4350193597954948e-5
0, 20, 5.1014441917542155e-5
0, 21, 1.2471872110454416e-5
0, 22, 6.3872223372964705e-6
0, 23, 9.246138093112278e-5
0, 24, 0.00036074103928263436
0, 25, 0.0001550295598254373
0, 26, 2.79940584928848e-8
0, 27, 0.009827962571870012
0, 28, 0.001040511005335333
0, 29, 1.6343994216398132e-5
0, 30, 4.966190289383829e-5
0, 31, 1.8231683144055075e-6
0, 32, 9.525878165048091e-6
0, 33, 0.00010208254970601213
0, 34, 3.3626286608331066e-7
0, 35, 6.61699243393284e-8
0, 36, 1.3014234917844873e-6
0, 37, 2.079197501982652e-7
0, 38, 3.806282951667705e-7
0, 39, 6.109127297857998e-7
1, 0, 3.218652906694985e-7
1, 1, 5.371927455332012e-7
1, 2, 5.863524396337659e-6
1, 3, 3.954256030824625e-6
1, 4, 2.32748625787329e-6
1, 5, 3.4408724030460387e-6
1, 6, 3.588216494259183e-6
1, 7, 1.378350607467764e-6
1, 8, 8.397707436258758e-8
1, 9, 4.510192150726466e-6
1, 10, 5.674262777336519e-6
1, 11, 2.8217155544761347e-7
1, 12, 6.796582296747842e-10
1, 13, 8.966026078817166e-6
1, 14, 5.0388858208664974e-5
1, 15, 2.5849539735536246e-5
1, 16, 9.045225464243436e-7
1, 17, 1.912917033917808e-6
1, 18, 1.0803230133684697e-6
1, 19, 6.9986705139267266e-6
1, 20, 7.3356515260012964e-6
1, 21, 0.00011974708825059095
1, 22, 1.133120894844772e-5
1, 23, 1.3684379432337993e-5
1, 24, 0.00021635233050077923
1, 25, 3.611469391981015e-5
1, 26, 3.115352202295921e-5
1, 27, 2.7946772633311666e-5
1, 28, 0.00010034505461171668
1, 29, 0.00019155279263759906
1, 30, 2.1881147998420545e-5
1, 31, 5.906840507693086e-5
1, 32, 0.000201352701348269
1, 33, 9.209165859856893e-6
1, 34, 2.1077683305765424e-6
1, 35, 1.7555242031741821e-6
1, 36, 1.6756515034379663e-6
1, 37, 1.2068396777915634e-6
1, 38, 5.24921154917976e-9
1, 39, 1.5993285053988243e-7
2, 0, 4.382353199670089e-7
2, 1, 7.565999319321274e-7
2, 2, 1.4890327064174993e-5
2, 3, 5.049209538387705e-7
2, 4, 4.960181145818304e-6
2, 5, 2.197347995441353e-7
2, 6, 2.4581032910052978e-6
2, 7, 6.315976156494641e-7
2, 8, 2.0929046302698787e-7
2, 9, 2.201876340452643e-6
2, 10, 1.7438661029025195e-8
2, 11, 4.731221889675789e-5
2, 12, 3.954394378442194e-7
2, 13, 1.6113177833114408e-5
2, 14, 7.572079209247955e-7
2, 15, 1.691986125464624e-6
2, 16, 3.802525383984884e-7
2, 17, 4.4949610765168434e-7
2, 18, 4.821248396403833e-6
2, 19, 2.249105900099427e-6
2, 20, 7.450924391243086e-8
2, 21, 4.442171918825199e-6
2, 22, 9.936334244068043e-7
2, 23, 2.2262904303340544e-7
2, 24, 3.02752356176758e-6
2, 25, 1.7663770725889657e-6
2, 26, 8.152935531639244e-6
2, 27, 0.00018221358982845005
2, 28, 3.397083700689187e-7
2, 29, 2.8516870183393937e-6
2, 30, 2.81848825542428e-5
2, 31, 5.309847535120658e-5
2, 32, 7.87632274889234e-7
2, 33, 9.64677506783474e-7
2, 34, 1.4632554754616139e-5
2, 35, 2.6312075880327177e-7
2, 36, 5.189234049761191e-6
2, 37, 3.8252063350363074e-7
2, 38, 2.0430883970362176e-6
2, 39, 1.169464483287408e-6
3, 0, 9.966182003728832e-7
3, 1, 1.0444827958475912e-6
3, 2, 0.00015134003012190115
3, 3, 2.1499138540278394e-6
3, 4, 3.907064460228414e-6
3, 5, 2.4408182842913983e-8
3, 6, 1.2662820950256663e-5
3, 7, 2.8678301582319276e-6
3, 8, 3.3947634426860813e-6
3, 9, 1.3912927098732156e-6
3, 10, 1.9197739157835713e-7
3, 11, 1.0308388692332534e-6
3, 12, 1.5743450365127601e-7
3, 13, 1.0642654871725314e-5
3, 14, 2.120307462481436e-6
3, 15, 4.543253566162959e-9
3, 16, 2.0157858453660047e-6
3, 17, 5.517088244942941e-7
3, 18, 1.7276891352218536e-7
3, 19, 4.360151304073482e-6
3, 20, 1.7160585418598327e-6
3, 21, 5.290667653717672e-7
3, 22, 9.705516728214357e-9
3, 23, 3.2433234325314367e-9
3, 24, 5.190498718169862e-10
3, 25, 6.633433201428888e-7
3, 26, 1.659070742207433e-6
3, 27, 1.0873308562797314e-6
3, 28, 3.03754502252081e-8
3, 29, 1.0069099284551943e-6
3, 30, 1.5315988646990264e-6
3, 31, 7.891890688768827e-9
3, 32, 1.0269164595589875e-5
3, 33, 3.1714224227971667e-7
3, 34, 1.0255028361439923e-6
3, 35, 3.832426723628701e-7
3, 36, 1.1868108585601391e-7
3, 37, 3.233797435308645e-6
3, 38, 5.104789327618473e-7
3, 39, 1.5022300807608525e-7
4, 0, 1.6683753112564213e-5
4, 1, 5.5921356435539214e-5
4, 2, 2.4524501236347752e-6
4, 3, 8.584616544081777e-6
4, 4, 3.0383001038759534e-6
4, 5, 2.0086223469505887e-5
4, 6, 3.9009064657593665e-7
4, 7, 2.2645231968204577e-6
4, 8, 3.846393162171213e-6
4, 9, 3.0737126488149033e-6
4, 10, 2.5759167883638402e-8
4, 11, 5.779587043913061e-7
4, 12, 2.8215607807011678e-6
4, 13, 2.1680310898681465e-8
4, 14, 4.792473702227774e-6
4, 15, 2.701350715888039e-6
4, 16, 5.169782437892622e-7
4, 17, 4.278659001086818e-7
4, 18, 1.439612525514106e-6
4, 19, 2.1327471357008975e-7
